categoria,atributo,valor,atributo_complementario,complemento
Computadores,procesador_principal,Intel Core i7-8565UC,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8565UC,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8569U,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8569U,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-860,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-860,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-860S,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-860S,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8650U,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8650U,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8665U,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8665U,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8665UE,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8665UE,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-870,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-870,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8700,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-8700,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-8700B,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-8700B,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-8700K,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-8700K,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-8700T,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-8700T,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-8705G,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8705G,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8706G,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8706G,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8709G,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8709G,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-870S,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-870S,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8750H,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-8750H,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-875K,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-875K,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-880,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-880,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8809G,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-8809G,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-8850H,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-8850H,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-920,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-920,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-920XM,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-920XM,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-930,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-930,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-940,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-940,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-940XM,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-940XM,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-950,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-950,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-960,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-960,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-965,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-965,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-970,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-970,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-9700,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700E,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700E,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700F,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700F,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700K,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700K,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700KF,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700KF,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700T,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700T,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700TE,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9700TE,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-975,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-975,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9750H,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-9750H,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-9750HF,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-9750HF,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-980,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-980,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-9800X,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i7-9800X,hilos_procesador,16
Computadores,procesador_principal,Intel Core i7-980X,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-980X,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-985,nucleos_procesador,4
Computadores,procesador_principal,Intel Core i7-985,hilos_procesador,8
Computadores,procesador_principal,Intel Core i7-9850H,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-9850H,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-9850HE,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-9850HE,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-9850HL,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-9850HL,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-990X,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-990X,hilos_procesador,12
Computadores,procesador_principal,Intel Core i7-995X,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i7-995X,hilos_procesador,12
Computadores,procesador_principal,Intel Core i9-10850K,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10850K,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10880H,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-10880H,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-10885H,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-10885H,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-10900,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900E,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900E,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900F,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900F,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900K,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900K,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900KF,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900KF,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900T,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900T,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900TE,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900TE,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10900X,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10900X,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10910,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-10910,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-10920X,nucleos_procesador,12
Computadores,procesador_principal,Intel Core i9-10920X,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-10940X,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-10940X,hilos_procesador,28
Computadores,procesador_principal,Intel Core i9-10980HK,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-10980HK,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-10980XE,nucleos_procesador,18
Computadores,procesador_principal,Intel Core i9-10980XE,hilos_procesador,36
Computadores,procesador_principal,Intel Core i9-11900,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11900F,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900F,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11900H,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900H,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11900K,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900K,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11900KB,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900KB,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11900KF,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900KF,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11900T,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11900T,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11950H,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11950H,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-11980HK,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-11980HK,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900E,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900E,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900F,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900F,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900H,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-12900H,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-12900HK,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-12900HK,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-12900HX,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900HX,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900K,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900K,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900KF,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900KF,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900KS,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900KS,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900T,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900T,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12900TE,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12900TE,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-12950HX,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-12950HX,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900E,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900E,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900F,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900F,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900H,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-13900H,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-13900HK,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-13900HK,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-13900HX,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900HX,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900K,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900K,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900KF,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900KF,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900KS,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900KS,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900T,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900T,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13900TE,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13900TE,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13905H,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-13905H,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-13950HX,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13950HX,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-13980HX,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-13980HX,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900F,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900F,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900HX,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900HX,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900K,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900K,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900KF,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900KF,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900KS,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900KS,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-14900T,nucleos_procesador,24
Computadores,procesador_principal,Intel Core i9-14900T,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-7900X,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-7900X,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-7920X,nucleos_procesador,12
Computadores,procesador_principal,Intel Core i9-7920X,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-7940X,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-7940X,hilos_procesador,28
Computadores,procesador_principal,Intel Core i9-7960X,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-7960X,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-7980XE,nucleos_procesador,18
Computadores,procesador_principal,Intel Core i9-7980XE,hilos_procesador,36
Computadores,procesador_principal,Intel Core i9-8950HK,nucleos_procesador,6
Computadores,procesador_principal,Intel Core i9-8950HK,hilos_procesador,12
Computadores,procesador_principal,Intel Core i9-9820X,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-9820X,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-9880H,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9880H,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9900,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9900,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9900K,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9900K,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9900KF,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9900KF,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9900KS,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9900KS,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9900T,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9900T,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9900X,nucleos_procesador,10
Computadores,procesador_principal,Intel Core i9-9900X,hilos_procesador,20
Computadores,procesador_principal,Intel Core i9-9920X,nucleos_procesador,12
Computadores,procesador_principal,Intel Core i9-9920X,hilos_procesador,24
Computadores,procesador_principal,Intel Core i9-9940X,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-9940X,hilos_procesador,28
Computadores,procesador_principal,Intel Core i9-9960X,nucleos_procesador,16
Computadores,procesador_principal,Intel Core i9-9960X,hilos_procesador,32
Computadores,procesador_principal,Intel Core i9-9980HK,nucleos_procesador,8
Computadores,procesador_principal,Intel Core i9-9980HK,hilos_procesador,16
Computadores,procesador_principal,Intel Core i9-9980XE,nucleos_procesador,18
Computadores,procesador_principal,Intel Core i9-9980XE,hilos_procesador,36
Computadores,procesador_principal,Intel Core i9-9990XE,nucleos_procesador,14
Computadores,procesador_principal,Intel Core i9-9990XE,hilos_procesador,28
Computadores,procesador_principal,Intel Core M-5Y10,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y10,hilos_procesador,4
Computadores,procesador_principal,Intel Core M-5Y10a,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y10a,hilos_procesador,4
Computadores,procesador_principal,Intel Core M-5Y10c,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y10c,hilos_procesador,4
Computadores,procesador_principal,Intel Core M-5Y31,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y31,hilos_procesador,4
Computadores,procesador_principal,Intel Core M-5Y51,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y51,hilos_procesador,4
Computadores,procesador_principal,Intel Core M-5Y70,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y70,hilos_procesador,4
Computadores,procesador_principal,Intel Core M-5Y71,nucleos_procesador,2
Computadores,procesador_principal,Intel Core M-5Y71,hilos_procesador,4
Computadores,procesador_principal,Intel Core m3-6Y30,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m3-6Y30,hilos_procesador,4
Computadores,procesador_principal,Intel Core m3-7Y30,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m3-7Y30,hilos_procesador,4
Computadores,procesador_principal,Intel Core m3-7Y32,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m3-7Y32,hilos_procesador,4
Computadores,procesador_principal,Intel Core m3-8100Y,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m3-8100Y,hilos_procesador,4
Computadores,procesador_principal,Intel Core m5-6Y54,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m5-6Y54,hilos_procesador,4
Computadores,procesador_principal,Intel Core m5-6Y57,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m5-6Y57,hilos_procesador,4
Computadores,procesador_principal,Intel Core m5-7Y54,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m5-7Y54,hilos_procesador,4
Computadores,procesador_principal,Intel Core m7-6Y75,nucleos_procesador,2
Computadores,procesador_principal,Intel Core m7-6Y75,hilos_procesador,4
Computadores,procesador_principal,Intel Core Solo T1300,nucleos_procesador,1
Computadores,procesador_principal,Intel Core Solo T1300,hilos_procesador,1
Computadores,procesador_principal,Intel Core Solo T1350,nucleos_procesador,1
Computadores,procesador_principal,Intel Core Solo T1350,hilos_procesador,1
Computadores,procesador_principal,Intel Core Solo T1400,nucleos_procesador,1
Computadores,procesador_principal,Intel Core Solo T1400,hilos_procesador,1
Computadores,procesador_principal,Intel Core Solo U1300,nucleos_procesador,1
Computadores,procesador_principal,Intel Core Solo U1300,hilos_procesador,1
Computadores,procesador_principal,Intel Core Solo U1400,nucleos_procesador,1
Computadores,procesador_principal,Intel Core Solo U1400,hilos_procesador,1
Computadores,procesador_principal,Intel Core Solo U1500,nucleos_procesador,1
Computadores,procesador_principal,Intel Core Solo U1500,hilos_procesador,1
Computadores,procesador_principal,Intel Core Ultra 5 125H,nucleos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 5 125H,hilos_procesador,18
Computadores,procesador_principal,Intel Core Ultra 5 125U,nucleos_procesador,12
Computadores,procesador_principal,Intel Core Ultra 5 125U,hilos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 5 134U,nucleos_procesador,12
Computadores,procesador_principal,Intel Core Ultra 5 134U,hilos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 5 135H,nucleos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 5 135H,hilos_procesador,18
Computadores,procesador_principal,Intel Core Ultra 5 135U,nucleos_procesador,12
Computadores,procesador_principal,Intel Core Ultra 5 135U,hilos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 7 155H,nucleos_procesador,16
Computadores,procesador_principal,Intel Core Ultra 7 155H,hilos_procesador,22
Computadores,procesador_principal,Intel Core Ultra 7 155U,nucleos_procesador,12
Computadores,procesador_principal,Intel Core Ultra 7 155U,hilos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 7 164U,nucleos_procesador,12
Computadores,procesador_principal,Intel Core Ultra 7 164U,hilos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 7 165H,nucleos_procesador,16
Computadores,procesador_principal,Intel Core Ultra 7 165H,hilos_procesador,22
Computadores,procesador_principal,Intel Core Ultra 7 165U,nucleos_procesador,12
Computadores,procesador_principal,Intel Core Ultra 7 165U,hilos_procesador,14
Computadores,procesador_principal,Intel Core Ultra 9 185H,nucleos_procesador,16
Computadores,procesador_principal,Intel Core Ultra 9 185H,hilos_procesador,22
Computadores,procesador_principal,Intel Core2 Duo E4300,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4300,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4400,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4400,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4500,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4500,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4600,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4600,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4700,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E4700,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6300,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6300,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6320,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6320,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6400,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6400,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6420,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6420,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6540,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6540,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6550,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6550,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6600,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6600,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6700,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6700,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6750,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6750,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6850,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E6850,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7200,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7200,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7300,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7300,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7400,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7400,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7500,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7500,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7600,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E7600,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8135,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8135,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8200,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8200,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8235,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8235,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8290,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8290,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8300,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8300,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8335,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8335,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8400,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8400,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8435,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8435,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8500,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8500,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8600,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo E8600,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7100,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7100,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7300,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7300,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7400,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7400,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7500,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7500,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7700,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7700,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7800,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L7800,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L9300,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L9300,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L9600,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo L9600,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo P7350,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo P7350,hilos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo P7370,nucleos_procesador,2
Computadores,procesador_principal,Intel Core2 Duo P7370,hilos_procesador,2
